folder,File path,Type,English name,Traditional Chinese name,key,url
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor12png_combined.webp,Minor,RAIN OF BLOOD,血雨,Minor_Power_Cards/Base/HCards300pxiHMinor12png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor12png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor13png_combined.webp,Minor,QUICKEN THE EARTHS STRUGGLES,地靈挺身,Minor_Power_Cards/Base/HCards300pxiHMinor13png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor13png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor14png_combined.webp,Minor,PURIFYING FLAME,淨化之火,Minor_Power_Cards/Base/HCards300pxiHMinor14png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor14png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor15png_combined.webp,Minor,PULL BENEATH THE HUNGRY EARTH,地表大口吸,Minor_Power_Cards/Base/HCards300pxiHMinor15png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor15png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor16png_combined.webp,Minor,NATURE'S RESILIENCE,自然的強韌,Minor_Power_Cards/Base/HCards300pxiHMinor16png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor16png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor17png_combined.webp,Minor,LURE OF THE UNKNOWN,未知的誘惑,Minor_Power_Cards/Base/HCards300pxiHMinor17png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor17png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor18png_combined.webp,Minor,LAND OF HAUNTS AND EMBERS,鬼魅與餘燼之地,Minor_Power_Cards/Base/HCards300pxiHMinor18png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor18png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor19png_combined.webp,Minor,GNAWING ROOT BITERS,根莖啃蝕者,Minor_Power_Cards/Base/HCards300pxiHMinor19png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor19png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor1png_combined.webp,Minor,VORACIOUS GROWTH,漫天生長,Minor_Power_Cards/Base/HCards300pxiHMinor1png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor1png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor20png_combined.webp,Minor,GIFT OF POWER,力量的禮贈,Minor_Power_Cards/Base/HCards300pxiHMinor20png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor20png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor21png_combined.webp,Minor,GIFT OF LIVING ENERGY,氣的禮贈,Minor_Power_Cards/Base/HCards300pxiHMinor21png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor21png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor22png_combined.webp,Minor,GIFT OF CONSTANCY,恆定的禮贈,Minor_Power_Cards/Base/HCards300pxiHMinor22png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor22png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor23png_combined.webp,Minor,ENTRANCING APPARITIONS,迷人幽靈,Minor_Power_Cards/Base/HCards300pxiHMinor23png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor23png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor24png_combined.webp,Minor,ENTICING SPLENDOR,風景名勝,Minor_Power_Cards/Base/HCards300pxiHMinor24png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor24png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor25png_combined.webp,Minor,ENCOMPASSING WARD,防禦結界,Minor_Power_Cards/Base/HCards300pxiHMinor25png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor25png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor26png_combined.webp,Minor,ELEMENTAL BOON,元素的恩惠,Minor_Power_Cards/Base/HCards300pxiHMinor26png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor26png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor27png_combined.webp,Minor,DROUGHT,旱災,Minor_Power_Cards/Base/HCards300pxiHMinor27png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor27png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor28png_combined.webp,Minor,DRIFT DOWN INTO SLUMBER,輕哄入眠,Minor_Power_Cards/Base/HCards300pxiHMinor28png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor28png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor29png_combined.webp,Minor,DEVOURING ANTS,螞蟻雄兵,Minor_Power_Cards/Base/HCards300pxiHMinor29png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor29png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor2png_combined.webp,Minor,VISIONS OF FIERY DOOM,預見祝融,Minor_Power_Cards/Base/HCards300pxiHMinor2png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor2png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor30png_combined.webp,Minor,DELUSIONS OF DANGER,被害妄想,Minor_Power_Cards/Base/HCards300pxiHMinor30png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor30png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor31png_combined.webp,Minor,DARK AND TANGLED WOODS,黑暗密林,Minor_Power_Cards/Base/HCards300pxiHMinor31png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor31png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor32png_combined.webp,Minor,CALL TO TEND,照護的呼喚,Minor_Power_Cards/Base/HCards300pxiHMinor32png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor32png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor33png_combined.webp,Minor,CALL TO MIGRATE,遷徙的呼喚,Minor_Power_Cards/Base/HCards300pxiHMinor33png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor33png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor34png_combined.webp,Minor,CALL TO ISOLATION,隱世的呼喚,Minor_Power_Cards/Base/HCards300pxiHMinor34png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor34png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor35png_combined.webp,Minor,CALL TO BLOODSHED,血戰的呼喚,Minor_Power_Cards/Base/HCards300pxiHMinor35png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor35png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor36png_combined.webp,Minor,CALL OF THE DAHAN WAYS,達漢文明的呼喚,Minor_Power_Cards/Base/HCards300pxiHMinor36png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor36png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor3png_combined.webp,Minor,VEIL THE NIGHTS HUNT,隱祕夜襲,Minor_Power_Cards/Base/HCards300pxiHMinor3png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor3png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor4png_combined.webp,Minor,UNCANNY MELTIN6,詭異溶解,Minor_Power_Cards/Base/HCards300pxiHMinor4png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor4png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor5png_combined.webp,Minor,STEAM VENTS,蒸氣噴口,Minor_Power_Cards/Base/HCards300pxiHMinor5png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor5png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor6png_combined.webp,Minor,SONG OF SANCTITY,聖潔頌歌,Minor_Power_Cards/Base/HCards300pxiHMinor6png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor6png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor7png_combined.webp,Minor,SHADOWS OF THE BURNIN6 FOREST,火燒林之影,Minor_Power_Cards/Base/HCards300pxiHMinor7png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor7png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor8png_combined.webp,Minor,SAVAGE MAWBEASTS,兇猛裂齒獸,Minor_Power_Cards/Base/HCards300pxiHMinor8png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor8png_combined.webp
Minor_Power_Cards\Base,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\Base\Combined\HCards300pxiHMinor9png_combined.webp,Minor,SAP THE STRENGTH OF MULTITUDES,精力消逝,Minor_Power_Cards/Base/HCards300pxiHMinor9png_combined.webp,https://suisoko.com/Minor_Power_Cards/Base/HCards300pxiHMinor9png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor10png_combined.webp,Minor,CALL TO FEROCITY,驍勇的呼喚,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor10png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor10png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor11png_combined.webp,Minor,PROMISES OF PROTECTION,守護的承諾,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor11png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor11png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor12png_combined.webp,Minor,ANIMATED WRACKROOT,戰闘叢林,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor12png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor12png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor13png_combined.webp,Minor,ABSORB CORRUPTION,吸收潰爛,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor13png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor13png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor14png_combined.webp,Minor,SWARMING WASPS,蜂擁而至,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor14png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor14png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor15png_combined.webp,Minor,SKY STRETCHES TO SHORE,海天包圍網,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor15png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor15png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor16png_combined.webp,Minor,SCOUR THE LAND,磨砂,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor16png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor16png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor17png_combined.webp,Minor,GROWTH THROUGH SACRIFICE,置之死地而後生,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor17png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor17png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor18png_combined.webp,Minor,RAZOR SHARP UNDERGROWTH,銳葉灌木叢,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor18png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor18png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor19png_combined.webp,Minor,PACT OF THE JOINED HUNT,狩獵盟約,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor19png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor19png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor1png_combined.webp,Minor,SPUR ON WITH WORDS OF FIRE,斥聲激勵,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor1png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor1png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor20png_combined.webp,Minor,RITES OF THE LAND'S REJECTION,退敵儀式,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor20png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor20png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor21png_combined.webp,Minor,RENEWING RAIN,復甦之雨,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor21png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor21png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor22png_combined.webp,Minor,PROWLING PANTHERS,獵豹潛巡,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor22png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor22png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor23png_combined.webp,Minor,PORTENTS OF DISASTER,災厄的徵兆,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor23png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor23png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor24png_combined.webp,Minor,POISONED DEW,毒露,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor24png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor24png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor25png_combined.webp,Minor,INFESTED AQUIFERS,地下水毒素,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor25png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor25png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor26png_combined.webp,Minor,HERE THERE BE MONSTERS,怪物現身,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor26png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor26png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor27png_combined.webp,Minor,GUARDIAN SERPENTS,守護靈蛇,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor27png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor27png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor28png_combined.webp,Minor,GOLD'S ALLURE,黃金的誘惑,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor28png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor28png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor29png_combined.webp,Minor,FLESHROT FEVER,融肌症,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor29png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor29png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor2png_combined.webp,Minor,TEEMING RIVERS,豐饒之河,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor2png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor2png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor30png_combined.webp,Minor,FIRE IN THE SKY,天火,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor30png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor30png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor31png_combined.webp,Minor,INFLAME THE FIRES OF LIFE,怒火上澆油,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor31png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor31png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor3png_combined.webp,Minor,TWILIGHT FO6 BRINGS MADNESS,暮下霧裡人發狂,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor3png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor3png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor4png_combined.webp,Minor,TORMENTING ROTFLIES,虐人瘴蠅,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor4png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor4png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor5png_combined.webp,Minor,ELUSIVE AMBUSHES,神出鬼沒,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor5png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor5png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor6png_combined.webp,Minor,DISORIENTING LANDSCAPE,目眩光景,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor6png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor6png_combined.webp
Minor_Power_Cards\BnC,D:\MyWorks\Practice\Translation\spirit_island\PS\Minor_Power_Cards\BnC\Combined\BnCCards300pxiBnCMinor7png_combined.webp,Minor,CYCLES OF TIME AND TIDE,光陰與潮汐之輪,Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor7png_combined.webp,https://suisoko.com/Minor_Power_Cards/BnC/BnCCards300pxiBnCMinor7png_combined.webp
